,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,T2M,PRECTOTCORR,factor_temp,eficiencia,POT_SUMINISTRADA,TIPO_DIA
37584,2021,4,16,0,0.0,0.0,5.37,0.01,1.00982,92.67,0.0,SOLEADO
37585,2021,4,16,1,0.0,0.0,4.76,0.01,1.01012,92.67,0.0,SOLEADO
37586,2021,4,16,2,0.0,0.0,4.64,0.02,1.01018,92.67,0.0,SOLEADO
37587,2021,4,16,3,0.0,0.0,5.13,0.02,1.00994,92.67,0.0,SOLEADO
37588,2021,4,16,4,0.0,0.0,5.4,0.02,1.0098,92.67,0.0,SOLEADO
37589,2021,4,16,5,7.05,0.46,5.64,0.02,1.00968,92.67,24.599053246694968,SOLEADO
37590,2021,4,16,6,76.77,0.34,6.43,0.02,1.00929,92.67,266.8001980194831,SOLEADO
37591,2021,4,16,7,244.18,0.5,8.23,0.03,1.00839,92.62,840.4105492695899,SOLEADO
37592,2021,4,16,8,445.39,0.62,10.73,0.04,1.00714,92.63,1513.534280604182,SOLEADO
37593,2021,4,16,9,628.84,0.68,13.28,0.08,1.00586,92.62,2108.5955240628787,SOLEADO
37594,2021,4,16,10,703.91,0.66,14.93,0.07,1.00504,92.59,2339.254764327586,SOLEADO
37595,2021,4,16,11,726.25,0.62,16.15,0.04,1.00443,92.56,2397.245808365089,SOLEADO
37596,2021,4,16,12,772.16,0.66,16.74,0.01,1.00413,92.51,2539.456097822203,SOLEADO
37597,2021,4,16,13,532.97,0.48,17.12,0.0,1.00394,92.48,1748.718774776711,SOLEADO
37598,2021,4,16,14,600.19,0.6,17.33,0.0,1.00384,92.43,1966.0243368422011,SOLEADO
37599,2021,4,16,15,527.59,0.64,17.22,0.0,1.00389,92.4,1728.6509849141387,SOLEADO
37600,2021,4,16,16,396.88,0.66,16.93,0.0,1.00404,92.38,1302.1067058406254,SOLEADO
37601,2021,4,16,17,206.01,0.59,15.79,0.0,1.00461,92.39,680.0520074296547,SOLEADO
37602,2021,4,16,18,27.64,0.32,11.81,0.0,1.0066,92.44,93.21174803526586,SOLEADO
37603,2021,4,16,19,0.0,0.0,9.09,0.0,1.00796,92.53,0.0,SOLEADO
37604,2021,4,16,20,0.0,0.0,7.88,0.0,1.00856,92.64,0.0,SOLEADO
37605,2021,4,16,21,0.0,0.0,6.65,0.0,1.00918,92.67,0.0,SOLEADO
37606,2021,4,16,22,0.0,0.0,5.3,0.0,1.00985,92.67,0.0,SOLEADO
37607,2021,4,16,23,0.0,0.0,4.08,0.0,1.01046,92.67,0.0,SOLEADO
37608,2021,4,17,0,0.0,0.0,3.12,0.0,1.01094,92.67,0.0,SOLEADO
37609,2021,4,17,1,0.0,0.0,2.28,0.0,1.01136,92.67,0.0,SOLEADO
37610,2021,4,17,2,0.0,0.0,1.5,0.0,1.01175,92.67,0.0,SOLEADO
37611,2021,4,17,3,0.0,0.0,0.69,0.0,1.01216,92.67,0.0,SOLEADO
37612,2021,4,17,4,0.0,0.0,-0.13,0.0,1.01257,92.67,0.0,SOLEADO
37613,2021,4,17,5,7.52,0.43,-0.81,0.0,1.01291,92.67,27.096921581797822,SOLEADO
37614,2021,4,17,6,119.16,0.52,0.44,0.0,1.01228,92.67,426.72848608919134,SOLEADO
37615,2021,4,17,7,328.7,0.66,3.23,0.0,1.01089,92.67,1160.8991290285617,SOLEADO
37616,2021,4,17,8,541.21,0.74,7.33,0.0,1.00884,92.67,1872.2971129900004,SOLEADO
37617,2021,4,17,9,720.79,0.77,9.98,0.0,1.00751,92.87,2465.2521294598982,SOLEADO
37618,2021,4,17,10,852.3,0.79,11.89,0.0,1.00656,92.84,2885.4930893462083,SOLEADO
37619,2021,4,17,11,926.2,0.8,13.48,0.0,1.00576,92.8,3108.4756621125225,SOLEADO
37620,2021,4,17,12,960.62,0.81,14.69,0.0,1.00516,92.75,3201.913425067289,SOLEADO
37621,2021,4,17,13,883.73,0.79,15.53,0.0,1.00474,92.73,2932.002285795511,SOLEADO
37622,2021,4,17,14,757.03,0.75,15.91,0.0,1.00455,92.69,2505.530619076779,SOLEADO
37623,2021,4,17,15,591.54,0.71,15.96,0.0,1.00452,92.65,1956.439609004983,SOLEADO
37624,2021,4,17,16,397.69,0.66,15.54,0.0,1.00473,92.63,1317.9402612253489,SOLEADO
37625,2021,4,17,17,198.56,0.56,14.42,0.0,1.00529,92.65,662.0557976083869,SOLEADO
37626,2021,4,17,18,35.8,0.4,10.62,0.0,1.00719,92.68,121.79056491267826,SOLEADO
37627,2021,4,17,19,0.0,0.0,8.09,0.0,1.00846,92.74,0.0,SOLEADO
37628,2021,4,17,20,0.0,0.0,7.23,0.0,1.00889,92.67,0.0,SOLEADO
37629,2021,4,17,21,0.0,0.0,6.47,0.0,1.00927,92.67,0.0,SOLEADO
37630,2021,4,17,22,0.0,0.0,5.65,0.0,1.00968,92.67,0.0,SOLEADO
37631,2021,4,17,23,0.0,0.0,4.62,0.0,1.01019,92.67,0.0,SOLEADO
37632,2021,4,18,0,0.0,0.0,3.7,0.0,1.01065,92.67,0.0,SOLEADO
37633,2021,4,18,1,0.0,0.0,2.75,0.0,1.01113,92.67,0.0,SOLEADO
37634,2021,4,18,2,0.0,0.0,1.74,0.0,1.01163,92.67,0.0,SOLEADO
37635,2021,4,18,3,0.0,0.0,0.84,0.0,1.01208,92.67,0.0,SOLEADO
37636,2021,4,18,4,0.0,0.0,0.11,0.0,1.01245,92.67,0.0,SOLEADO
37637,2021,4,18,5,8.46,0.42,-0.47,0.0,1.01274,92.67,30.433028718953473,SOLEADO
37638,2021,4,18,6,138.85,0.59,1.32,0.0,1.01184,92.67,495.0772460805704,SOLEADO
37639,2021,4,18,7,357.19,0.72,4.12,0.0,1.01044,92.67,1255.8978008262911,SOLEADO
37640,2021,4,18,8,565.81,0.77,7.61,0.0,1.0087,93.11,1963.8913180376737,SOLEADO
37641,2021,4,18,9,739.54,0.79,10.67,0.0,1.00717,93.12,2527.1981955302326,SOLEADO
37642,2021,4,18,10,870.79,0.8,12.97,0.0,1.00602,93.11,2940.1034326219647,SOLEADO
37643,2021,4,18,11,941.17,0.8,14.77,0.0,1.00512,93.06,3146.2458093243104,SOLEADO
37644,2021,4,18,12,958.83,0.81,16.13,0.0,1.00521,93.0,3182.77802504446,SOLEADO
37645,2021,4,18,13,902.66,0.8,17.08,0.0,1.00396,92.96,2977.706648482093,SOLEADO
37646,2021,4,18,14,790.9,0.78,17.55,0.0,1.00373,92.92,2601.4174072299015,SOLEADO
37647,2021,4,18,15,641.41,0.77,17.59,0.0,1.00371,92.9,2108.814137854221,SOLEADO
37648,2021,4,18,16,409.89,0.67,17.09,0.0,1.00396,92.9,1351.2127878503102,SOLEADO
37649,2021,4,18,17,193.97,0.55,15.95,0.0,1.00453,92.91,643.3673695731801,SOLEADO
37650,2021,4,18,18,30.8,0.33,13.83,0.0,1.00559,92.93,103.32579151982566,SOLEADO
37651,2021,4,18,19,0.0,0.0,12.76,0.0,1.00612,92.96,0.0,SOLEADO
37652,2021,4,18,20,0.0,0.0,11.95,0.0,1.00653,92.99,0.0,SOLEADO
37653,2021,4,18,21,0.0,0.0,11.33,0.0,1.00684,92.98,0.0,SOLEADO
37654,2021,4,18,22,0.0,0.0,10.63,0.0,1.00719,92.93,0.0,SOLEADO
37655,2021,4,18,23,0.0,0.0,9.94,0.0,1.00753,92.89,0.0,SOLEADO
37656,2021,4,19,0,0.0,0.0,9.28,0.0,1.00786,92.85,0.0,NUBLADO
37657,2021,4,19,1,0.0,0.0,8.61,0.0,1.0082,92.82,0.0,NUBLADO
37658,2021,4,19,2,0.0,0.0,7.93,0.0,1.00854,92.81,0.0,NUBLADO
37659,2021,4,19,3,0.0,0.0,7.45,0.0,1.00878,92.67,0.0,NUBLADO
37660,2021,4,19,4,0.0,0.0,7.22,0.0,1.00889,92.67,0.0,NUBLADO
37661,2021,4,19,5,7.51,0.34,6.81,0.0,1.0091,92.67,26.049360730011383,NUBLADO
37662,2021,4,19,6,86.23,0.35,7.25,0.0,1.00888,92.67,298.43114614580514,NUBLADO
37663,2021,4,19,7,259.11,0.52,9.42,0.0,1.00779,92.8,888.0953255325084,NUBLADO
37664,2021,4,19,8,439.48,0.59,11.0,0.0,1.007,92.82,1494.4205989745758,NUBLADO
37665,2021,4,19,9,573.75,0.61,13.7,0.0,1.00565,92.84,1924.2128328768674,NUBLADO
37666,2021,4,19,10,744.66,0.69,15.4,0.0,1.0048,92.83,2474.94870626347,NUBLADO
37667,2021,4,19,11,813.54,0.7,15.78,0.0,1.00461,92.8,2697.593480403389,NUBLADO
37668,2021,4,19,12,722.59,0.61,15.25,0.0,1.00488,92.78,2402.212423576642,NUBLADO
37669,2021,4,19,13,656.69,0.58,14.36,0.0,1.00532,92.75,2192.645445918671,NUBLADO
37670,2021,4,19,14,418.42,0.41,14.09,0.0,1.00546,92.69,1398.1578590055844,NUBLADO
37671,2021,4,19,15,252.02,0.3,14.43,0.0,1.00529,92.62,839.9947367894837,NUBLADO
37672,2021,4,19,16,165.81,0.27,14.98,0.0,1.00501,92.58,550.8176580145285,NUBLADO
37673,2021,4,19,17,71.37,0.2,14.9,0.0,1.00505,92.57,237.16391024974578,NUBLADO
37674,2021,4,19,18,20.01,0.2,12.98,0.01,1.00601,92.56,67.15811284318477,NUBLADO
37675,2021,4,19,19,0.0,0.0,11.99,0.0,1.00651,92.57,0.0,NUBLADO
37676,2021,4,19,20,0.0,0.0,11.55,0.0,1.00673,92.58,0.0,NUBLADO
37677,2021,4,19,21,0.0,0.0,11.57,0.0,1.00672,92.57,0.0,NUBLADO
37678,2021,4,19,22,0.0,0.0,11.19,0.0,1.00691,92.55,0.0,NUBLADO
37679,2021,4,19,23,0.0,0.0,10.81,0.0,1.0071,92.52,0.0,NUBLADO
37680,2021,4,20,0,0.0,0.0,10.52,0.0,1.00724,92.48,0.0,NUBLADO
37681,2021,4,20,1,0.0,0.0,10.32,0.0,1.00734,92.44,0.0,NUBLADO
37682,2021,4,20,2,0.0,0.0,10.15,0.01,1.00743,92.42,0.0,NUBLADO
37683,2021,4,20,3,0.0,0.0,9.87,0.02,1.00757,92.41,0.0,NUBLADO
37684,2021,4,20,4,0.0,0.0,9.5,0.03,1.00775,92.39,0.0,NUBLADO
37685,2021,4,20,5,8.55,0.34,8.98,0.03,1.00801,92.37,29.235113351236368,NUBLADO
37686,2021,4,20,6,114.73,0.46,9.98,0.02,1.00751,92.38,390.33014759193605,NUBLADO
37687,2021,4,20,7,312.84,0.62,12.37,0.01,1.00632,92.38,1051.2591765083077,NUBLADO
37688,2021,4,20,8,512.39,0.69,15.12,0.02,1.00494,92.37,1697.0385144292052,NUBLADO
37689,2021,4,20,9,692.26,0.73,16.44,0.03,1.00428,92.37,2276.8527003921563,NUBLADO
37690,2021,4,20,10,781.33,0.72,17.34,0.03,1.00521,92.34,2560.253340615094,NUBLADO
37691,2021,4,20,11,719.87,0.62,17.61,0.03,1.00521,92.29,2354.5192984190526,NUBLADO
37692,2021,4,20,12,676.23,0.57,17.13,0.03,1.00521,92.24,2215.701571999286,NUBLADO
37693,2021,4,20,13,649.69,0.57,16.31,0.02,1.00521,92.22,2136.6759458888687,NUBLADO
37694,2021,4,20,14,462.75,0.45,16.03,0.02,1.00521,92.19,1523.420891000052,NUBLADO
37695,2021,4,20,15,342.86,0.41,15.83,0.0,1.00521,92.16,1129.443226067436,NUBLADO
37696,2021,4,20,16,211.81,0.34,15.51,0.0,1.00521,92.13,698.5806467237467,NUBLADO
37697,2021,4,20,17,100.3,0.27,14.78,0.0,1.00521,92.14,331.99297526878416,NUBLADO
37698,2021,4,20,18,24.12,0.24,13.05,0.0,1.00521,92.17,80.52042038671074,NUBLADO
37699,2021,4,20,19,0.0,0.0,10.78,0.0,1.00521,92.21,0.0,NUBLADO
37700,2021,4,20,20,0.0,0.0,9.77,0.0,1.00521,92.25,0.0,NUBLADO
37701,2021,4,20,21,0.0,0.0,8.9,0.0,1.00521,92.25,0.0,NUBLADO
37702,2021,4,20,22,0.0,0.0,8.08,0.0,1.00521,92.24,0.0,NUBLADO
37703,2021,4,20,23,0.0,0.0,7.44,0.0,1.00521,92.21,0.0,NUBLADO
37704,2021,4,21,0,0.0,0.0,7.05,0.0,1.00521,92.16,0.0,LLUVIOSO
37705,2021,4,21,1,0.0,0.0,6.74,0.0,1.00521,92.11,0.0,LLUVIOSO
37706,2021,4,21,2,0.0,0.0,7.1,0.0,1.00521,92.09,0.0,LLUVIOSO
37707,2021,4,21,3,0.0,0.0,7.48,0.0,1.00521,92.08,0.0,LLUVIOSO
37708,2021,4,21,4,0.0,0.0,7.56,0.0,1.00521,92.09,0.0,LLUVIOSO
37709,2021,4,21,5,8.55,0.31,7.44,0.0,1.00521,92.1,29.27591764726986,LLUVIOSO
37710,2021,4,21,6,87.28,0.34,8.46,0.01,1.00521,92.14,297.58209690741484,LLUVIOSO
37711,2021,4,21,7,263.32,0.52,10.67,0.01,1.00521,92.18,889.0153013507429,LLUVIOSO
37712,2021,4,21,8,422.87,0.56,13.58,0.02,1.00521,92.18,1408.3006177194447,LLUVIOSO
37713,2021,4,21,9,569.55,0.6,14.84,0.02,1.00521,92.18,1885.4904694060183,LLUVIOSO
37714,2021,4,21,10,574.43,0.52,15.17,0.03,1.00521,92.16,1898.2476968471956,LLUVIOSO
37715,2021,4,21,11,581.23,0.49,14.54,0.07,1.00521,92.14,1926.0675655782613,LLUVIOSO
37716,2021,4,21,12,524.38,0.44,13.99,0.14,1.00521,92.13,1742.0312826919744,LLUVIOSO
37717,2021,4,21,13,441.05,0.39,14.2,0.17,1.00521,92.1,1463.2676958546197,LLUVIOSO
37718,2021,4,21,14,316.95,0.31,14.76,0.18,1.00521,92.07,1048.4071373949193,LLUVIOSO
37719,2021,4,21,15,163.78,0.2,15.01,0.13,1.00521,92.05,540.9896979451726,LLUVIOSO
37720,2021,4,21,16,111.52,0.18,14.87,0.09,1.00521,92.05,368.6127354436157,LLUVIOSO
37721,2021,4,21,17,84.78,0.23,14.37,0.06,1.00521,92.04,280.86393213540765,LLUVIOSO
37722,2021,4,21,18,14.48,0.14,12.93,0.04,1.00521,92.06,48.30860432610248,LLUVIOSO
37723,2021,4,21,19,0.0,0.0,11.85,0.02,1.00521,92.09,0.0,LLUVIOSO
37724,2021,4,21,20,0.0,0.0,11.2,0.04,1.00521,92.14,0.0,LLUVIOSO
37725,2021,4,21,21,0.0,0.0,10.65,0.1,1.00521,92.14,0.0,LLUVIOSO
37726,2021,4,21,22,0.0,0.0,10.27,0.24,1.00521,92.14,0.0,LLUVIOSO
37727,2021,4,21,23,0.0,0.0,9.99,0.43,1.00521,92.12,0.0,LLUVIOSO
37728,2021,4,22,0,0.0,0.0,9.88,0.66,1.00521,92.09,0.0,LLUVIOSO
37729,2021,4,22,1,0.0,0.0,9.93,0.95,1.00521,92.06,0.0,LLUVIOSO
37730,2021,4,22,2,0.0,0.0,9.94,1.22,1.00521,92.07,0.0,LLUVIOSO
37731,2021,4,22,3,0.0,0.0,9.48,1.45,1.00521,92.08,0.0,LLUVIOSO
37732,2021,4,22,4,0.0,0.0,8.47,1.31,1.00521,92.08,0.0,LLUVIOSO
37733,2021,4,22,5,9.85,0.33,8.22,0.83,1.00521,92.12,33.61360509370357,LLUVIOSO
37734,2021,4,22,6,105.87,0.41,9.28,0.38,1.00521,92.17,359.7150710698874,LLUVIOSO
37735,2021,4,22,7,271.66,0.52,10.19,0.3,1.00521,92.22,919.6255549011257,LLUVIOSO
37736,2021,4,22,8,467.38,0.62,12.09,0.28,1.00521,92.25,1568.6941637313867,LLUVIOSO
37737,2021,4,22,9,585.53,0.62,14.12,0.23,1.00521,92.27,1946.932014883536,LLUVIOSO
37738,2021,4,22,10,593.44,0.54,15.63,0.17,1.00521,92.29,1959.528736413524,LLUVIOSO
37739,2021,4,22,11,560.23,0.48,16.69,0.1,1.00521,92.29,1840.5043489997458,LLUVIOSO
37740,2021,4,22,12,567.81,0.48,17.35,0.07,1.00521,92.29,1859.49639201726,LLUVIOSO
37741,2021,4,22,13,567.74,0.5,17.59,0.06,1.00521,92.28,1856.9170014400904,LLUVIOSO
37742,2021,4,22,14,618.91,0.61,17.65,0.05,1.00521,92.28,2023.6940143637535,LLUVIOSO
37743,2021,4,22,15,481.06,0.57,17.47,0.04,1.00521,92.29,1574.4921538355525,LLUVIOSO
37744,2021,4,22,16,333.25,0.54,17.06,0.01,1.00521,92.31,1093.106987449527,LLUVIOSO
37745,2021,4,22,17,178.47,0.48,16.34,0.0,1.00433,92.36,587.2374009590889,LLUVIOSO
37746,2021,4,22,18,46.35,0.43,14.16,0.0,1.00542,92.43,154.3875020465549,LLUVIOSO
37747,2021,4,22,19,0.0,0.0,11.96,0.0,1.00652,92.52,0.0,LLUVIOSO
37748,2021,4,22,20,0.0,0.0,10.48,0.0,1.00726,92.59,0.0,LLUVIOSO
37749,2021,4,22,21,0.0,0.0,9.62,0.0,1.00769,92.6,0.0,LLUVIOSO
37750,2021,4,22,22,0.0,0.0,9.31,0.0,1.00785,92.58,0.0,LLUVIOSO
37751,2021,4,22,23,0.0,0.0,8.79,0.0,1.00811,92.6,0.0,LLUVIOSO
37752,2021,4,23,0,0.0,0.0,8.4,0.0,1.0083,92.64,0.0,NUBLADO
37753,2021,4,23,1,0.0,0.0,8.43,0.0,1.00829,92.65,0.0,NUBLADO
37754,2021,4,23,2,0.0,0.0,8.32,0.0,1.00834,92.65,0.0,NUBLADO
37755,2021,4,23,3,0.0,0.0,8.19,0.0,1.00841,92.64,0.0,NUBLADO
37756,2021,4,23,4,0.0,0.0,8.02,0.0,1.00849,92.63,0.0,NUBLADO
37757,2021,4,23,5,11.6,0.35,7.9,0.0,1.00855,92.64,40.0002507831264,NUBLADO
37758,2021,4,23,6,88.06,0.34,8.17,0.0,1.00842,92.69,303.404001962632,NUBLADO
37759,2021,4,23,7,255.91,0.49,8.94,0.0,1.00803,92.75,878.8159400210476,NUBLADO
37760,2021,4,23,8,431.66,0.57,10.47,0.0,1.00727,92.78,1471.2247695002907,NUBLADO
37761,2021,4,23,9,501.44,0.52,11.95,0.0,1.00653,92.8,1696.3838712213656,NUBLADO
37762,2021,4,23,10,555.14,0.51,13.41,0.0,1.0058,92.79,1863.6286872507021,NUBLADO
37763,2021,4,23,11,551.47,0.47,15.47,0.0,1.00477,92.76,1830.8148471308716,NUBLADO
37764,2021,4,23,12,541.13,0.45,17.47,0.0,1.00377,92.71,1776.6104482012358,NUBLADO
37765,2021,4,23,13,493.77,0.43,18.69,0.0,1.00316,92.65,1609.5687472300574,NUBLADO
37766,2021,4,23,14,625.65,0.61,19.4,0.0,1.0028,92.57,2029.9627545580847,NUBLADO
37767,2021,4,23,15,514.16,0.61,19.59,0.0,1.00271,92.52,1665.6347048420446,NUBLADO
37768,2021,4,23,16,348.08,0.55,19.13,0.0,1.00294,92.49,1130.0321202901025,NUBLADO
37769,2021,4,23,17,177.88,0.48,17.94,0.0,1.00353,92.49,581.1622430512647,NUBLADO
37770,2021,4,23,18,33.32,0.3,15.75,0.03,1.00463,92.52,110.16944147094728,NUBLADO
37771,2021,4,23,19,0.0,0.0,13.71,0.04,1.00565,92.68,0.0,NUBLADO
37772,2021,4,23,20,0.0,0.0,12.37,0.05,1.00632,92.73,0.0,NUBLADO
37773,2021,4,23,21,0.0,0.0,11.45,0.03,1.00678,92.74,0.0,NUBLADO
37774,2021,4,23,22,0.0,0.0,10.86,0.01,1.00707,92.73,0.0,NUBLADO
37775,2021,4,23,23,0.0,0.0,10.39,0.01,1.00731,92.7,0.0,NUBLADO
37776,2021,4,24,0,0.0,0.0,10.03,0.02,1.00749,92.67,0.0,LLUVIOSO
37777,2021,4,24,1,0.0,0.0,9.55,0.02,1.00773,92.61,0.0,LLUVIOSO
37778,2021,4,24,2,0.0,0.0,8.83,0.0,1.00809,92.55,0.0,LLUVIOSO
37779,2021,4,24,3,0.0,0.0,8.44,0.0,1.00828,92.55,0.0,LLUVIOSO
37780,2021,4,24,4,0.0,0.0,8.15,0.0,1.00843,92.56,0.0,LLUVIOSO
37781,2021,4,24,5,10.71,0.3,7.8,0.0,1.0086,92.57,36.92218896715608,LLUVIOSO
37782,2021,4,24,6,97.95,0.36,8.68,0.0,1.00816,92.59,336.2355136824453,LLUVIOSO
37783,2021,4,24,7,274.77,0.52,10.62,0.0,1.00719,92.6,933.9527249555272,LLUVIOSO
37784,2021,4,24,8,445.36,0.59,13.15,0.0,1.00593,92.6,1494.0576138515707,LLUVIOSO
37785,2021,4,24,9,603.54,0.63,15.47,0.0,1.00477,92.58,1999.79293136115,LLUVIOSO
37786,2021,4,24,10,649.43,0.59,17.44,0.0,1.00378,92.52,2128.1345988319354,LLUVIOSO
37787,2021,4,24,11,460.32,0.39,19.19,0.0,1.00291,92.47,1493.612906972984,LLUVIOSO
37788,2021,4,24,12,335.02,0.28,17.76,0.02,1.00362,92.48,1095.4949191118103,LLUVIOSO
37789,2021,4,24,13,163.6,0.14,15.4,0.07,1.0048,92.5,541.8073074688,LLUVIOSO
37790,2021,4,24,14,209.37,0.2,14.47,0.1,1.00527,92.44,696.3378847423692,LLUVIOSO
37791,2021,4,24,15,208.33,0.24,14.71,0.13,1.00515,92.37,691.4824735265576,LLUVIOSO
37792,2021,4,24,16,186.94,0.3,14.55,0.15,1.00521,92.35,620.8601564106635,LLUVIOSO
37793,2021,4,24,17,86.16,0.23,14.12,0.06,1.00521,92.32,286.64383180567626,LLUVIOSO
37794,2021,4,24,18,7.87,0.07,13.16,0.45,1.00521,92.3,26.296026146589885,LLUVIOSO
37795,2021,4,24,19,0.0,0.0,11.73,0.05,1.00521,92.32,0.0,LLUVIOSO
37796,2021,4,24,20,0.0,0.0,10.55,0.02,1.00723,92.4,0.0,LLUVIOSO
37797,2021,4,24,21,0.0,0.0,9.97,0.04,1.00752,92.44,0.0,LLUVIOSO
37798,2021,4,24,22,0.0,0.0,9.44,0.04,1.00778,92.4,0.0,LLUVIOSO
37799,2021,4,24,23,0.0,0.0,8.82,0.25,1.00809,92.4,0.0,LLUVIOSO
37800,2021,4,25,0,0.0,0.0,8.52,0.11,1.00824,92.43,0.0,LLUVIOSO
37801,2021,4,25,1,0.0,0.0,8.23,0.11,1.00839,92.38,0.0,LLUVIOSO
37802,2021,4,25,2,0.0,0.0,8.12,1.13,1.00844,92.38,0.0,LLUVIOSO
37803,2021,4,25,3,0.0,0.0,8.15,3.22,1.00521,92.31,0.0,LLUVIOSO
37804,2021,4,25,4,0.0,0.0,8.13,1.61,1.00521,92.26,0.0,LLUVIOSO
37805,2021,4,25,5,8.86,0.23,7.87,0.21,1.00521,92.21,30.313584811903397,LLUVIOSO
37806,2021,4,25,6,62.12,0.23,8.48,0.03,1.00521,92.21,211.94013627882623,LLUVIOSO
37807,2021,4,25,7,88.22,0.16,10.29,0.14,1.00521,92.23,298.5363754868961,LLUVIOSO
37808,2021,4,25,8,148.09,0.2,12.3,0.71,1.00521,92.23,496.4450141858444,LLUVIOSO
37809,2021,4,25,9,214.56,0.23,14.02,1.09,1.00521,92.24,713.5346447078217,LLUVIOSO
37810,2021,4,25,10,345.48,0.31,15.13,2.06,1.00521,92.21,1142.5021268764492,LLUVIOSO
37811,2021,4,25,11,441.12,0.38,15.68,2.72,1.00521,92.12,1453.5404626977188,LLUVIOSO
37812,2021,4,25,12,228.67,0.19,15.71,1.76,1.00521,92.04,752.7313455889409,LLUVIOSO
37813,2021,4,25,13,154.68,0.13,15.58,1.01,1.00521,91.98,509.1566796261063,LLUVIOSO
37814,2021,4,25,14,116.09,0.11,15.75,0.82,1.00521,91.91,381.5300642840689,LLUVIOSO
37815,2021,4,25,15,161.44,0.19,15.73,0.85,1.00521,91.84,530.2195295168991,LLUVIOSO
37816,2021,4,25,16,106.4,0.17,15.07,1.77,1.00521,91.79,350.36218437972644,LLUVIOSO
37817,2021,4,25,17,41.52,0.11,13.79,3.01,1.00521,91.76,137.50894435803662,LLUVIOSO
37818,2021,4,25,18,16.24,0.13,12.55,1.51,1.00521,91.77,54.106471627019516,LLUVIOSO
37819,2021,4,25,19,0.0,0.0,11.58,1.0,1.00521,91.86,0.0,LLUVIOSO
37820,2021,4,25,20,0.0,0.0,10.57,0.89,1.00521,91.96,0.0,LLUVIOSO
37821,2021,4,25,21,0.0,0.0,9.82,0.52,1.00521,92.01,0.0,LLUVIOSO
37822,2021,4,25,22,0.0,0.0,9.44,0.11,1.00521,91.94,0.0,LLUVIOSO
37823,2021,4,25,23,0.0,0.0,9.56,0.01,1.00521,91.92,0.0,LLUVIOSO
37824,2021,4,26,0,0.0,0.0,9.88,0.03,1.00521,91.9,0.0,LLUVIOSO
37825,2021,4,26,1,0.0,0.0,9.44,0.01,1.00521,91.83,0.0,LLUVIOSO
37826,2021,4,26,2,0.0,0.0,8.58,0.01,1.00521,91.8,0.0,LLUVIOSO
37827,2021,4,26,3,0.0,0.0,8.19,0.01,1.00521,91.76,0.0,LLUVIOSO
37828,2021,4,26,4,0.0,0.0,8.15,0.01,1.00521,91.74,0.0,LLUVIOSO
37829,2021,4,26,5,12.19,0.29,8.17,0.02,1.00521,91.76,41.4459598623839,LLUVIOSO
37830,2021,4,26,6,82.3,0.3,8.7,0.04,1.00521,91.8,279.2574433158173,LLUVIOSO
37831,2021,4,26,7,200.72,0.38,10.18,0.02,1.00521,91.84,676.710565774442,LLUVIOSO
37832,2021,4,26,8,336.71,0.44,12.86,0.03,1.00521,91.86,1121.2713929257868,LLUVIOSO
37833,2021,4,26,9,528.59,0.55,15.19,0.07,1.00521,91.86,1740.9138861515178,LLUVIOSO
37834,2021,4,26,10,604.05,0.55,16.77,0.05,1.00521,91.83,1973.8152217388258,LLUVIOSO
37835,2021,4,26,11,611.57,0.52,17.91,0.05,1.00521,91.8,1986.797955491717,LLUVIOSO
37836,2021,4,26,12,727.39,0.6,18.6,0.06,1.00521,91.76,2354.1609189733185,LLUVIOSO
37837,2021,4,26,13,684.86,0.59,18.98,0.06,1.00521,91.72,2211.4694902271017,LLUVIOSO
37838,2021,4,26,14,593.15,0.58,18.96,0.06,1.00521,91.68,1914.680888296323,LLUVIOSO
37839,2021,4,26,15,440.03,0.52,18.72,0.05,1.00521,91.64,1421.4454951570308,LLUVIOSO
37840,2021,4,26,16,262.56,0.41,18.03,0.02,1.00521,91.63,850.9016615390111,LLUVIOSO
37841,2021,4,26,17,143.73,0.38,17.04,0.01,1.00521,91.64,468.0777921545917,LLUVIOSO
37842,2021,4,26,18,33.89,0.27,15.1,0.08,1.00521,91.67,111.43380510451982,LLUVIOSO
37843,2021,4,26,19,0.0,0.0,13.55,0.17,1.00521,91.72,0.0,LLUVIOSO
37844,2021,4,26,20,0.0,0.0,12.94,0.24,1.00521,91.78,0.0,LLUVIOSO
37845,2021,4,26,21,0.0,0.0,12.23,0.32,1.00521,91.81,0.0,LLUVIOSO
37846,2021,4,26,22,0.0,0.0,11.67,0.45,1.00521,91.81,0.0,LLUVIOSO
37847,2021,4,26,23,0.0,0.0,11.18,0.51,1.00521,91.78,0.0,LLUVIOSO
37848,2021,4,27,0,0.0,0.0,10.69,0.33,1.00521,91.74,0.0,LLUVIOSO
37849,2021,4,27,1,0.0,0.0,10.37,0.27,1.00521,91.7,0.0,LLUVIOSO
37850,2021,4,27,2,0.0,0.0,9.94,0.25,1.00521,91.67,0.0,LLUVIOSO
37851,2021,4,27,3,0.0,0.0,9.01,0.24,1.00521,91.66,0.0,LLUVIOSO
37852,2021,4,27,4,0.0,0.0,8.55,0.22,1.00521,91.65,0.0,LLUVIOSO
37853,2021,4,27,5,14.54,0.32,8.62,0.29,1.00521,91.67,49.28496767959206,LLUVIOSO
